17333,   142   52000
17334,   129   65824
17335,   129  117016
17336,   142   17336
17337,   129   58516
17338,   142   26008
17339,   129   87784
17340,    67  166696
17341,    67  166696
17342,    67  166696
17343,   160  750112
17344,    49   17344
17345,   142   52036
17346,   142   49408
17347,   142   78064
17348,    49   17348
17349,    49   52048
17350,    49   39040
17351,   129  117124
17352,    80   17352
17353,    54   87856
17354,    80   26032
17355,   142   78100
17356,    80   19528
17357,    80   52072
17358,   173  400948
17359,   173  400948
17360,    49   17360
17361,    80   52084
17362,    80   74176
17363,    80   78136
17364,    49   17364
17365,    49   52096
17366,   111  281716
17367,   111  281716
17368,    54   17368
17369,    49   58624
17370,    54   26056
17371,   142  131920
17372,    54   29320
17373,    54   52120
17374,   111  250504
17375,   111  263896
17376,   142   17376
17377,   160  634228
17378,    49   26068
17379,    49   78208
17380,    54   20896
17381,    54   52144
17382,    54   39112
17383,    54  198016
17384,   142   17384
17385,    85 1268944
17386,   142   26080
17387,    85  237976
17388,   186  225988
17389,   186  225988
17390,   186  225988
17391,    85  297160
17392,   142   24784
17393,   142   52180
17394,   204  190996
17395,   204  190996
17396,   142   24784
17397,   142   52192
17398,   204  190996
17399,   204  190996
17400,    80   74356
17401,    80  111508
17402,    80   74356
17403,   204  190996
17404,    80  223072
17405,    80  223072
17406,   111  952864
17407,   111 2007664
17408,    23   17408
17409,   173   52228
17410,   173   26116
17411,   173   78352
17412,   142   17412
17413,   142   52240
17414,   142   39184
17415,   173  117556
17416,   142   17416
17417,   142   88180
17418,   142   26128
17419,   142   78388
17420,   142   19600
17421,   142   52264
17422,   111   58804
17423,   111  176416
17424,    49   17424
17425,   142   52276
17426,   142   44116
17427,   142   78424
17428,    49   17428
17429,    49   52288
17430,   142   39220
17431,   142  117664
17432,    49   17432
17433,   111   59668
17434,    49   26152
17435,   160 8153620
17436,   173   29428
17437,   173   52312
17438,   173   88288
17439,   155 3818500
17440,    49   17440
17441,   173   55888
17442,    49   26164
17443,    49   78496
17444,   142   22084
17445,   142   52336
17446,   142   39256
17447,   173  132496
17448,    49   17448
17449,   111  198772
17450,    49   26176
17451,   142   78532
17452,   142   19636
17453,   142   52360
17454,   142   58912
17455,    80  176740
17456,    49   17456
17457,   142   52372
17458,   142   29464
17459,   142   78568
17460,    49   17460
17461,    49   52384
17462,   129  149200
17463,   129  149200
17464,   142   17464
17465,    54   58948
17466,   142   26200
17467,    54   88432
17468,   142   44224
17469,   142   52408
17470,   142  132676
17471,   142  398032
17472,    36   17472
17473,   142   52420
17474,   142   26212
17475,   142   78640
17476,    49   17476
17477,    49   52432
17478,    49   39328
17479,   173  117988
17480,   111   95956
17481,    54   88504
17482,   111   95956
17483,    49   78676
17484,   111   95956
17485,   111   95956
17486,   111   95956
17487,   111  177064
17488,    36   17488
17489,   111   95956
17490,    54  112084
17491,    54  112084
17492,    36   17492
17493,    36   52480
17494,    49   39364
17495,    49  118096
17496,    80   17496
17497,    80   59056
17498,    80   26248
17499,   111  224260
17500,    80   29536
17501,    80   52504
17502,    54  189268
17503,    54  265840
17504,    36   17504
17505,    80   66472
17506,    80   26260
17507,    80   78784
17508,    80   17508
17509,    80   52528
17510,    80   39400
17511,   129  336616
17512,    36   17512
17513,    80  133000
17514,    36   26272
17515,   204  269728
17516,   217  250504
17517,   217  250504
17518,   217  250504
17519,    80  224512
17520,    80   17520
17521,    36   52564
17522,    67   94768
17523,    67   94768
17524,    80   17524
17525,    80   52576
17526,    49   44368
17527,    49  118312
17528,    80   22192
17529,    67   99844
17530,    80   26296
17531,    67   88756
17532,    80   66580
17533,    80   66580
17534,    80  199744
17535,    67  599236
17536,    98   17536
17537,   103   84292
17538,   142   26308
17539,   142   78928
17540,   142   17540
17541,   142   52624
17542,   142   39472
17543,    80  118420
17544,   142   17544
17545,   217  505924
17546,   142   26320
17547,   204  144340
17548,   142   19744
17549,   142   52648
17550,   142   59236
17551,   142  177712
17552,   142   17552
17553,   142   52660
17554,   142   44440
17555,   142   79000
17556,   142   17556
17557,   142   52672
17558,   142   39508
17559,   142  118528
17560,   142   17560
17561,   142   59272
17562,   142   26344
17563,   103  320488
17564,   173   33352
17565,   173   52696
17566,   173   88936
17567,    80  675376
17568,    98   17568
17569,   173  126664
17570,   142   26356
17571,   142   79072
17572,   142   50056
17573,   142   52720
17574,   142   50056
17575,   103  225232
17576,    98   17576
17577,   248  975400
17578,    98   26368
17579,   142   79108
17580,   129   19780
17581,   129   52744
17582,   129   59344
17583,   129  178036
17584,    36   17584
17585,   129   52756
17586,   129   42280
17587,   129   79144
17588,    36   17588
17589,    36   52768
17590,   129   84544
17591,   129  118744
17592,    36   17592
17593,   248  481624
17594,    36   26392
17595,   248  481624
17596,   103   67768
17597,   103   67768
17598,   103  133648
17599,   142  400948
17600,    98   17600
17601,    80   52804
17602,    80   33424
17603,    80   79216
17604,   142   17604
17605,   142   52816
17606,   142   39616
17607,    80  118852
17608,   142   17608
17609,    49   89152
17610,   142   26416
17611,    49   79252
17612,   142   19816
17613,   142   52840
17614,    80  150496
17615,    80  178360
17616,    98   17616
17617,    80   52852
17618,    80   66904
17619,    80   79288
17620,    98   17620
17621,    98   52864
17622,    54   39652
17623,    54  118960
17624,    54   25108
17625,   142   59488
17626,    54   26440
17627,    54  133864
17628,    54   29752
17629,    54   52888
17630,    54  100420
17631,    54  267784
17632,    49   17632
17633,   155  225988
17634,    98   26452
17635,    98   79360
17636,    80   80512
17637,    80   80512
17638,    80   80512
17639,    80  200932
17640,    49   17640
17641,   142  133972
17642,    49   26464
17643,    54  113056
17644,    49   22336
17645,    49   52936
17646,    49   59560
17647,   279 11003416
17648,    49   17648
17649,    49   52948
17650,   142   50272
17651,   142   79432
17652,    49   17652
17653,    49   52960
17654,   124   44692
17655,   124  119176
17656,   173  190996
17657,   124   67048
17658,   173  190996
17659,   129  305908
17660,   173  190996
17661,   173  190996
17662,   124  381976
17663,   124  905416
17664,    23   17664
17665,    80   52996
17666,    80   37744
17667,    80   79504
17668,    98   17668
17669,    98   53008
17670,    98   39760
17671,    80  119284
17672,    80   17672
17673,   279  497176
17674,    80   26512
17675,    80   79540
17676,    80   19888
17677,    80   53032
17678,    80   59668
17679,    80  179008
17680,    98   17680
17681,    80   53044
17682,   142   75544
17683,   142   79576
17684,    98   17684
17685,    98   53056
17686,    80   39796
17687,    80  119392
17688,    98   17688
17689,    80   59704
17690,    98   26536
17691,   155 6980632
17692,    80   85048
17693,    80   85048
17694,    80   89584
17695,    80  268756
17696,   142   17696
17697,    98   53092
17698,    49   26548
17699,    49   79648
17700,    49   22408
17701,    49   53104
17702,    49   39832
17703,    80  134440
17704,   142   17704
17705,    80  201688
17706,   142   26560
17707,    49   79684
17708,    98   19924
17709,    98   53128
17710,    98   59776
17711,    80  179332
17712,   142   17712
17713,   111   53140
17714,   111   45520
17715,   111   79720
17716,   142   17716
17717,   142   53152
17718,    80  255472
17719,    80  255472
17720,   124  345544
17721,    80  113560
17722,   124  345544
17723,    98   89728
17724,   124  345544
17725,   124  345544
17726,    80  227176
17727,    80  403864
17728,    23   17728
17729,   142   53188
17730,   173  182068
17731,   173  182068
17732,   142   18952
17733,   142   53200
17734,   142   39904
17735,   111  227284
17736,    80   95956
17737,    49   89800
17738,    80   95956
17739,   142   79828
17740,    80   95956
17741,    80   95956
17742,    80   75796
17743,    80  179656
17744,    23   17744
17745,    80  170584
17746,   173  575728
17747,   173  575728
17748,    23   17748
17749,    23   53248
17750,    98   39940
17751,    98  119824
17752,    98   17752
17753,   173   59920
17754,    98   26632
17755,   173  134836
17756,    98   29968
17757,    98   53272
17758,   173   89908
17759,   173  269728
17760,    36   17760
17761,   173   67444
17762,   186  250504
17763,   186  250504
17764,   186  250504
17765,   186  250504
17766,   186  250504
17767,    80  455380
17768,    36   17768
17769,    72  134944
17770,    36   26656
17771,    72   79972
17772,    98   33748
17773,    98   53320
17774,    98   59992
17775,    72  202480
17776,    36   17776
17777,    36   53332
17778,   186  250504
17779,   186  250504
17780,    36   17780
17781,    36   53344
17782,    72   45016
17783,    72  120040
17784,   186  250504
17785,   173  384640
17786,   186  250504
17787,   186  250504
17788,   186  250504
17789,   186  250504
17790,    72  486952
17791,    72  607984
17792,    49   17792
17793,   173  144340
17794,    36   26692
17795,    36   80080
17796,    72   17796
17797,    72   53392
17798,    72   40048
17799,    36  120148
17800,   142   17800
17801,    72  101392
17802,   142   26704
17803,    72   80116
17804,   142   20032
17805,   142   53416
17806,    98   60100
17807,    98  180304
17808,   142   17808
17809,    98   53428
17810,    98   45088
17811,    98   80152
17812,   142   17812
17813,   142   53440
17814,    98   40084
17815,    98  120256
17816,   142   17816
17817,    98   60136
17818,   142   26728
17819,    72  202984
17820,    98  114208
17821,    98  114208
17822,    98  114208
17823,   173 1951288
17824,    49   17824
17825,    98   53476
17826,    49   26740
17827,    49   80224
17828,    49   33856
17829,    49   53488
17830,    49   40120
17831,    54  135412
17832,    49   17832
17833,    54  304720
17834,    49   26752
17835,    98   80260
17836,    49   20068
17837,    49   53512
17838,    49   60208
17839,   217  695464
17840,    98   17840
17841,   142   53524
17842,   142   30112
17843,   142   80296
17844,    98   17844
17845,    98   53536
17846,    72   67768
17847,    72  120472
17848,    98   17848
17849,   142   60244
17850,    98   26776
17851,    72   90376
17852,    49   50848
17853,    49   53560
17854,    49  135592
17855,   124 2316760
17856,    49   17856
17857,    98   53572
17858,    98   85840
17859,    98   85840
17860,    49   17860
17861,    49   53584
17862,    49   40192
17863,    98  120580
17864,   142   17864
17865,   142   90448
17866,   142   26800
17867,   124   80404
17868,   142   20104
17869,   142   53608
17870,   111 1100608
17871,   111 1100608
17872,    49   17872
17873,   142   53620
17874,    98   85912
17875,    98   85912
17876,    49   17876
17877,    49   53632
17878,   124   50920
17879,   124  120688
17880,    49   17880
17881,    49   60352
17882,    49   26824
17883,   142  135808
17884,    49   30184
17885,    49   53656
17886,   155  619648
17887,   155  619648
17888,    93   17888
17889,   124  103336
17890,    49   26836
17891,    49   80512
17892,    98   86020
17893,    98   86020
17894,    98   86020
17895,   124  203848
17896,    93   17896
17897,   217 2480056
17898,    93   26848
17899,   124  774196
17900,   142   22660
17901,   142   53704
17902,   142   60424
17903,    98  305908
17904,    93   17904
17905,    93   53716
17906,   142   34000
17907,   142   80584
17908,    93   17908
17909,    93   53728
17910,    98   76516
17911,    98  120904
17912,   142   51028
17913,    98   68020
17914,   142   51028
17915,    98  102040
17916,   142  153088
17917,   142  153088
17918,   248  497176
17919,   248 1377808
17920,    23   17920
17921,    93   53764
17922,    49   26884
17923,    49   80656
17924,    49   17924
17925,    49   53776
17926,    49   40336
17927,    93  121012
17928,    49   17928
17929,   217 6810136
17930,    49   26896
17931,    49   80692
17932,    49   20176
17933,    49   53800
17934,   142   60532
17935,   142  181600
17936,    49   17936
17937,    49   53812
17938,    54   45412
17939,    54   80728
17940,    49   17940
17941,    49   53824
17942,   142   40372
17943,   142  121120
17944,    49   17944
17945,   142   60568
17946,    49   26920
17947,   155  560356
17948,    49   30292
17949,    49   53848
17950,    49   90880
17951,   142  272644
17952,    49   17952
17953,    93   53860
17954,    49   26932
17955,    49   80800
17956,    93   25576
17957,    93   53872
17958,    93   40408
17959,    93  136384
17960,    49   17960
17961,    93  517912
17962,    49   26944
17963,    49   80836
17964,   186  138400
17965,   186  138400
17966,   186  138400
17967,   186  777112
17968,    49   17968
17969,   186  138400
17970,   186  138400
17971,   186  138400
17972,    49   17972
17973,    49   53920
17974,    93  345544
17975,    93  345544
17976,    80   17976
17977,    49   60676
17978,    80   26968
17979,   142   91024
17980,    80   45520
17981,    80   53944
17982,   142  136564
17983,   142  409696
17984,    49   17984
17985,    80   53956
17986,    80   26980
17987,    80   80944
17988,    49   17988
17989,    49   53968
17990,    49   40480
17991,   142  121444
17992,    49   17992
17993,   186   91096
17994,    49   26992
17995,    49   80980
17996,    49   20248
17997,    49   53992
17998,   186  129760
17999,   186  182248
18000,    49   18000
18001,   142   54004
18002,   142  102544
18003,   142  102544
18004,    49   18004
18005,    49   54016
18006,    80   40516
18007,    80  121552
18008,    41   18008
18009,    80   60784
18010,    41   27016
18011,    67  153880
18012,    41   30400
18013,    41   54040
18014,    80   91204
18015,    80  273616
18016,    49   18016
18017,    41   68416
18018,    41   27028
18019,    41   81088
18020,    41   18020
18021,    41   54064
18022,    41   40552
18023,    93  584656
18024,    49   18024
18025,    67  136888
18026,    49   27040
18027,    80   81124
18028,    93   61720
18029,    93   61720
18030,    93   61720
18031,    93  205396
18032,   142   21688
18033,    49   54100
18034,    41   30436
18035,    41   81160
18036,   142   21688
18037,   142   54112
18038,    41   45664
18039,    41  121768
18040,   142   22840
18041,   142  102760
18042,   142   27064
18043,    41   91348
18044,   155  250504
18045,   155  250504
18046,   155  250504
18047,    98 1040740
18048,    23   18048
18049,    67  494080
18050,    49   27076
18051,    49   81232
18052,   186   32560
18053,   186   54160
18054,   186   40624
18055,   186  121876
18056,    41   18056
18057,    98 1482784
18058,    41   27088
18059,   186   81268
18060,    41   20320
18061,    41   54184
18062,   186  146500
18063,   186  182896
18064,    41   18064
18065,    49   54196
18066,    49   45736
18067,    49   81304
18068,    41   18068
18069,    41   54208
18070,    41   40660
18071,    41  121984
18072,    41   18072
18073,    93   61000
18074,    41   27112
18075,   186  742120
18076,    93   34324
18077,    93   54232
18078,    93   91528
18079,   186  521296
18080,    23   18080
18081,    93   54244
18082,   186   48904
18083,   186   81376
18084,   186   77272
18085,   186   77272
18086,   186   77272
18087,    93  154528
18088,    23   18088
18089,   186  695464
18090,    23   27136
18091,   142   81412
18092,    93   28996
18093,    93   54280
18094,    93   61072
18095,   142  183220
18096,    41   18096
18097,    49   54292
18098,    49   30544
18099,    49   81448
18100,    41   18100
18101,    41   54304
18102,    93   69712
18103,    93  122200
18104,    41   18104
18105,    41   61108
18106,    41   27160
18107,    41   91672
18108,    41   45844
18109,    41   54328
18110,    41  137536
18111,    41  412612
18112,    67   18112
18113,    41   54340
18114,    80   58048
18115,    80   81520
18116,    67   18116
18117,    67   54352
18118,    67   40768
18119,    41  122308
18120,    67   18120
18121,    41   91744
18122,    67   27184
18123,   186   98008
18124,    67   20392
18125,    67   54376
18126,    93  392020
18127,    93  392020
18128,    67   18128
18129,   124  176740
18130,   124  176740
18131,   124  176740
18132,    67   18132
18133,    67   54400
18134,    49   40804
18135,    49  122416
18136,    93   39364
18137,    93   61216
18138,    93   39364
18139,   186  137752
18140,    93   39364
18141,    93   54424
18142,    93  103336
18143,    93  275560
18144,    67   18144
18145,    93  155032
18146,    67   27220
18147,    67   81664
18148,    67   18148
18149,    67   54448
18150,    67   40840
18151,   186  662416
18152,    67   18152
18153,    93  137860
18154,    67   27232
18155,   186  209680
18156,   186 1276936
18157,   186 1276936
18158,   186 1276936
18159,    98  465424
18160,    67   18160
18161,    67   54484
18162,    98  314656
18163,    98  314656
18164,    67   18164
18165,    67   54496
18166,    93  118096
18167,    93  122632
18168,    67   34504
18169,    67   68992
18170,    67   34504
18171,   155  155248
18172,   186 1276936
18173,   186 1276936
18174,   186 1276936
18175,    98 1048120
18176,   111   18176
18177,    67   54532
18178,   142   32776
18179,   142   81808
18180,   142   41524
18181,   142   54544
18182,   142   41524
18183,   142  122740
18184,   142   65608
18185,    80  196648
18186,   142   65608
18187,    67   81844
18188,   142   65608
18189,   142   65608
18190,   142   61396
18191,   142  184192
18192,    23   18192
18193,   142   65608
18194,   124  560356
18195,   124  560356
18196,    23   18196
18197,    23   54592
18198,   124  897856
18199,   124  897856
18200,    23   18200
18201,   124  897856
18202,    23   27304
18203,   248 5314408
18204,   186   83104
18205,   186   83104
18206,   186   92176
18207,   186  276532
18208,    62   18208
18209,    49   54628
18210,   155   27316
18211,   155   81952
18212,   155   23056
18213,   155   54640
18214,   155   40984
18215,   111  599056
18216,    62   18216
18217,    49  207520
18218,    62   27328
18219,   155   81988
18220,    62   20500
18221,    62   54664
18222,    62   61504
18223,    67  184516
18224,    62   18224
18225,    62   54676
18226,    62   30760
18227,    62   82024
18228,    62   18228
18229,    62   54688
18230,   155  103840
18231,   155  123064
18232,   155   25972
18233,   186   61540
18234,   155   27352
18235,    62   92320
18236,   155   46168
18237,   155   54712
18238,    67  155824
18239,    67  415528
18240,   111   18240
18241,    62   54724
18242,    62   27364
18243,    62   82096
18244,    62   18244
18245,    62   54736
18246,    62   41056
18247,   186  374596
18248,   155   18248
18249,   142   92392
18250,   155   27376
18251,    62   82132
18252,   155   20536
18253,   155   54760
18254,   155   69316
18255,   155  184840
18256,   111   18256
18257,   155   54772
18258,    67  156004
18259,    67  156004
18260,   111   18260
18261,   111   54784
18262,   155   41092
18263,   155  123280
18264,    62   18264
18265,    62   61648
18266,    62   27400
18267,    80  296296
18268,    62   30832
18269,    62   54808
18270,    62   92500
18271,    62  277504
18272,    36   18272
18273,   155   78064
18274,    36   27412
18275,    36   82240
18276,    36   18276
18277,    36   54832
18278,    36   41128
18279,   173 1054132
18280,    36   18280
18281,    93  138832
18282,    36   27424
18283,    93   82276
18284,    62   34720
18285,    62   54856
18286,    62   61720
18287,   186  400948
18288,    36   18288
18289,    36   54868
18290,    67   30868
18291,    67   82312
18292,    36   18292
18293,    36   54880
18294,    67   46312
18295,    67  123496
18296,   124  250504
18297,    62  156328
18298,   124  250504
18299,   155  131920
18300,   124  250504
18301,   124  250504
18302,    93  593728
18303,    93  625480
18304,   111   18304
18305,    62   54916
18306,   155   27460
18307,   155   82384
18308,   155   26080
18309,   155   54928
18310,   155   41200
18311,   155  123604
18312,   111   18312
18313,    67  104308
18314,   111   27472
18315,    98  237976
18316,   111   20608
18317,   111   54952
18318,   199  225988
18319,   199  225988
18320,   155   18320
18321,   155   54964
18322,   155   46384
18323,   155   82456
18324,   155   18324
18325,   155   54976
18326,    36   41236
18327,    36  123712
18328,   155   18328
18329,    36   61864
18330,   155   27496
18331,    93  208816
18332,    93  223072
18333,    93  223072
18334,    93  223072
18335,    93  313288
18336,   111   18336
18337,    36   55012
18338,   155   27508
18339,   155   82528
18340,   155   39184
18341,   155   55024
18342,   155   41272
18343,   168  176308
18344,   111   18344
18345,   124 1357288
18346,   111   27520
18347,   155   88180
18348,   124   58804
18349,   124   58804
18350,   124   61936
18351,   155  185812
18352,    62   18352
18353,   111   55060
18354,   111   30976
18355,   111   82600
18356,    62   18356
18357,    62   55072
18358,    62   69712
18359,    62  123928
18360,    62   18360
18361,    62   61972
18362,    62   27544
18363,    62   92968
18364,   173 8153620
18365,   173 8153620
18366,   173 8153620
18367,   124  470752
18368,    49   18368
18369,    62   55108
18370,   186   55888
18371,   186   82672
18372,   111   18372
18373,   111   55120
18374,   111   41344
18375,    62  124036
18376,    62   18376
18377,   155   93040
18378,    62   27568
18379,    62   82708
18380,    62   20680
18381,    62   55144
18382,    62  104704
18383,    62  186136
18384,    49   18384
18385,    62   55156
18386,    93  176740
18387,    93  176740
18388,    49   18388
18389,    49   55168
18390,   155   78568
18391,   155  124144
18392,   155   44224
18393,   111   62080
18394,   155   44224
18395,   142  149200
18396,   155   44224
18397,   155   55192
18398,    67  157192
18399,    67  279448
18400,    49   18400
18401,   124  283336
18402,    49   27604
18403,    49   82816
18404,    62   18404
18405,    62   55216
18406,    62   41416
18407,   155  209680
18408,    49   18408
18409,    67  235924
18410,    49   27616
18411,   124  255472
18412,   124   95956
18413,   124   95956
18414,   124   95956
18415,    67  314656
18416,    62   39364
18417,    49   55252
18418,   124   95956
18419,   124   95956
18420,    62   39364
18421,    62   55264
18422,   124   95956
18423,   124  124360
18424,    62  118096
18425,    67  112084
18426,    62  118096
18427,   168 1702276
18428,   155 1276936
18429,   155 1276936
18430,   155 1276936
18431,   155 6810136
18432,    31   18432
18433,    93   55300
18434,    49   27652
18435,    49   82960
18436,    49   18436
18437,    49   55312
18438,    49   41488
18439,    49  124468
18440,   111   18440
18441,    93   93364
18442,   111   27664
18443,    49   82996
18444,   111   20752
18445,   111   55336
18446,    49   62260
18447,    49  186784
18448,   155   18448
18449,   111   55348
18450,   230  250504
18451,   230  250504
18452,   155   18452
18453,   155   55360
18454,   111   41524
18455,   111  124576
18456,   155   18456
18457,    80   94768
18458,   155   27688
18459,    80  315412
18460,    93   31156
18461,    93   55384
18462,    93   93472
18463,    62  280420
18464,    36   18464
18465,    93   55396
18466,   155   27700
18467,   155   83104
18468,   111   23380
18469,   111   55408
18470,   111   41560
18471,    93  199744
18472,    36   18472
18473,    93  210436
18474,    36   27712
18475,   155   83140
18476,   155   20788
18477,   155   55432
18478,   155   62368
18479,    93  187108
18480,    36   18480
18481,   155   55444
18482,   155   31192
18483,   155   83176
18484,    36   18484
18485,    36   55456
18486,    93  899584
18487,    93  899584
18488,   155   18488
18489,   155   62404
18490,   155   27736
18491,   155   93616
18492,   155   46816
18493,   155   55480
18494,   186  399976
18495,   186  421360
18496,    36   18496
18497,   186   55492
18498,   186   33352
18499,   186   83248
18500,    36   18500
18501,    36   55504
18502,    36   41632
18503,   186  150064
18504,   111   18504
18505,    93  675376
18506,   111   27760
18507,    36   83284
18508,   111   20824
18509,   111   55528
18510,   155   70288
18511,   155  187432
18512,    36   18512
18513,   111   55540
18514,   261  975400
18515,   261  975400
18516,    36   18516
18517,    36   55552
18518,    49   41668
18519,    49  125008
18520,   111   18520
18521,    49   62512
18522,   111   27784
18523,   142  534112
18524,   111   31264
18525,   111   55576
18526,   142   93796
18527,   142  281392
18528,    36   18528
18529,   142   84544
18530,   111   27796
18531,   111   83392
18532,   111   18532
18533,   111   55600
18534,   111   41704
18535,    93  400840
18536,    36   18536
18537,   116  140776
18538,    36   27808
18539,   155  400948
18540,    93   79216
18541,    93   79216
18542,    93   79216
18543,   168 1465108
18544,    62   18544
18545,    36   55636
18546,   155   31300
18547,   155   83464
18548,    62   18548
18549,    62   55648
18550,   155   46960
18551,   155  125224
18552,    62   23488
18553,    62  118888
18554,    62   27832
18555,    93  150496
18556,    93   70468
18557,    93   70468
18558,    93  211408
18559,   142  634228
18560,   124   18560
18561,   111   55684
18562,    62   27844
18563,    62   83536
18564,    62   18564
18565,    62   55696
18566,    62   41776
18567,    67  125332
18568,    36   18568
18569,    67  237976
18570,    36   27856
18571,    67  100420
18572,    36   20896
18573,    36   55720
18574,   168  225988
18575,   168  225988
18576,   186  190996
18577,    93   80512
18578,    93   80512
18579,    93   83608
18580,   186  190996
18581,   186  190996
18582,    36   41812
18583,    36  125440
18584,   186  190996
18585,    62   62728
18586,   186  190996
18587,    62  211732
18588,    62   35296
18589,    62   55768
18590,    62   94120
18591,   155 2035348
18592,   124   18592
18593,   155   79432
18594,   186  190996
18595,   186  190996
18596,   137   67048
18597,   137   67048
18598,   137   67048
18599,   261 2480056
18600,   124   18600
18601,    93  804544
18602,   124   27904
18603,   186  190996
18604,    36   20932
18605,    36   55816
18606,    36   62800
18607,   137  905416
18608,   155   18608
18609,    93   55828
18610,    93   31408
18611,    93   83752
18612,   155   18612
18613,   155   55840
18614,    93  119284
18615,    93  125656
18616,   155   18616
18617,    93   62836
18618,   155   27928
18619,    93   94264
18620,    93   59668
18621,    93   59668
18622,    93  141424
18623,    93  424276
18624,   124   18624
18625,   111   55876
18626,   111   35368
18627,   111   83824
18628,   155   18628
18629,   155   55888
18630,   155   41920
18631,    93  125764
18632,   155   18632
18633,   155   94336
18634,   155   27952
18635,    93   85048
18636,   155   20968
18637,   155   55912
18638,    93  179152
18639,    93  188728
18640,   124   18640
18641,    62   55924
18642,    62   70792
18643,    62   83896
18644,   124   18644
18645,   124   55936
18646,    62   41956
18647,    62  125872
18648,   111   59776
18649,   111   62944
18650,   111   59776
18651,    93  201688
18652,   111   59776
18653,   111   59776
18654,    93  119536
18655,    93  283336
18656,    36   18656
18657,    93  538000
18658,   124   27988
18659,   124   83968
18660,   137  345544
18661,   137  345544
18662,   137  345544
18663,    93  212596
18664,    36   18664
18665,    93  255472
18666,    36   28000
18667,   155  106324
18668,    36   23632
18669,    36   56008
18670,    36   63016
18671,   186 9198520
18672,    36   18672
18673,    36   56020
18674,   155   53188
18675,   155   84040
18676,    36   18676
18677,    36   56032
18678,   155   47284
18679,   155  126088
18680,    93   95956
18681,   155   70936
18682,    93   95956
18683,   124  359152
18684,    93  106432
18685,    93  106432
18686,    62  319300
18687,    62  957904
18688,   124   18688
18689,    36   56068
18690,   186  575728
18691,   186  575728
18692,    62   18692
18693,    62   56080
18694,    62   42064
18695,   186  575728
18696,    62   18696
18697,    36   94660
18698,    62   28048
18699,   111   84148
18700,    62   21040
18701,    62   56104
18702,   111   63124
18703,   111  189376
18704,    62   18704
18705,    62   56116
18706,   186  269728
18707,   186  269728
18708,    62   18708
18709,    62   56128
18710,   199  250504
18711,   199  250504
18712,    62   18712
18713,   199  250504
18714,    62   28072
18715,    93  479680
18716,    49   31588
18717,    49   56152
18718,    49   94768
18719,    85  284308
18720,    62   18720
18721,    49   56164
18722,    49   28084
18723,    49   84256
18724,    49   23704
18725,    49   56176
18726,    49   42136
18727,    49  142216
18728,    62   18728
18729,   199  250504
18730,    62   28096
18731,    85   84292
18732,    62   21076
18733,    62   56200
18734,    62   63232
18735,    49  189700
18736,    62   18736
18737,    62   56212
18738,    62   31624
18739,    62   84328
18740,    62   18740
18741,    62   56224
18742,   186  144340
18743,   186  144340
18744,   155   18744
18745,    49   80080
18746,   155   28120
18747,   155   94912
18748,   155   47464
18749,   155   56248
18750,    49  360448
18751,    49  427192
18752,   124   18752
18753,    62   56260
18754,   111   60100
18755,   111   84400
18756,   155   18756
18757,   155   56272
18758,   155   42208
18759,   230  540916
18760,   155   26728
18761,   111   94984
18762,   155   28144
18763,   155   84436
18764,   155   26728
18765,   155   56296
18766,   111  120256
18767,   111  190024
18768,   124   18768
18769,    85  202984
18770,    85  240568
18771,    85  240568
18772,   124   18772
18773,   124   56320
18774,    62   42244
18775,    62  126736
18776,   111   18776
18777,    62   63376
18778,   111   28168
18779,    62  142612
18780,   111   31696
18781,   111   56344
18782,    62   95092
18783,    62  285280
18784,   124   18784
18785,    67  304720
18786,   111   28180
18787,   111   84544
18788,   111   18788
18789,   111   56368
18790,   111   42280
18791,   230  481624
18792,   124   18792
18793,   111  142720
18794,   124   28192
18795,   155   84580
18796,    85   67768
18797,    85   67768
18798,    85   67768
18799,   111  214144
18800,   124   18800
18801,   124   56404
18802,    62   50848
18803,    62   84616
18804,   124   18804
18805,   124   56416
18806,    62  135592
18807,    62  135592
18808,    62   23812
18809,   137 2316760
18810,    62   28216
18811,   111   95236
18812,    62   71440
18813,    62   71440
18814,   111  214324
18815,   111  642976
18816,   124   18816
18817,   155   56452
18818,    62   28228
18819,    62   84688
18820,    62   18820
18821,    62   56464
18822,    62   42352
18823,    62  127060
18824,    36   18824
18825,   124 1100608
18826,    36   28240
18827,   155   84724
18828,    36   21184
18829,    36   56488
18830,    62   63556
18831,    62  190672
18832,    36   18832
18833,   106   56500
18834,   106   47680
18835,   106   84760
18836,    36   18836
18837,    36   56512
18838,   106   42388
18839,   106  127168
18840,    36   18840
18841,   106   63592
18842,    36   28264
18843,   168  619648
18844,    62   80512
18845,    62   80512
18846,    62   95416
18847,   137  515860
18848,   124   18848
18849,   111   86020
18850,   155   28276
18851,   155   84832
18852,   155   35800
18853,   155   56560
18854,   155   42424
18855,   106  143188
18856,   124   18856
18857,    62  322216
18858,   124   28288
18859,   111  305908
18860,   106   21220
18861,   106   56584
18862,   106   63664
18863,   155  190996
18864,    62   18864
18865,    36   56596
18866,    36   31840
18867,    36   84904
18868,    62   18868
18869,    62   56608
18870,   155   71656
18871,   155  127384
18872,    62   18872
18873,    36   63700
18874,    62   28312
18875,   261  497176
18876,   106   53764
18877,   106   56632
18878,   106  143368
18879,   111  725812
18880,    62   18880
18881,    62   56644
18882,   106  121012
18883,   106  121012
